名称,カテゴリー,アドレス,アクセス,築年数,地上構造,地下構造,物件階数,間取り,面積,家賃,管理費,敷金,礼金,URL
サニーサイド南千住駅前,1,荒川区南千住７,京成本線/千住大橋駅 歩14分,0,3,0,2階,1K,20.15m2,8万円,5000円,-,8万円,https://suumo.jp/chintai/jnc_000072339887/?bc=100275084876
サニーサイド南千住駅前,1,荒川区南千住７,京成本線/千住大橋駅 歩14分,0,3,0,2階,1K,20.15m2,8万円,5000円,-,8万円,https://suumo.jp/chintai/jnc_000072339886/?bc=100275184463
サニーサイド南千住駅前,1,荒川区南千住７,京成本線/千住大橋駅 歩14分,0,3,0,3階,1K,20.15m2,8.1万円,5000円,-,8.1万円,https://suumo.jp/chintai/jnc_000073271302/?bc=100277216482
サニーサイド南千住駅前,1,荒川区南千住７,京成本線/千住大橋駅 歩14分,0,3,0,3階,1K,20.15m2,8.1万円,5000円,-,8.1万円,https://suumo.jp/chintai/jnc_000073271303/?bc=100276634327
サニーサイド南千住駅前,1,荒川区南千住７,京成本線/千住大橋駅 歩14分,0,3,0,3階,1K,20.15m2,8.2万円,5000円,-,8.2万円,https://suumo.jp/chintai/jnc_000072339889/?bc=100274962138
ＰＬＡＩＬＥ　ＭＡＣＨＩＹＡ,0,荒川区町屋６,東京メトロ千代田線/町屋駅 歩14分,5,10,0,6階,1LDK,50.03m2,13.4万円,10500円,13.4万円,13.4万円,https://suumo.jp/chintai/jnc_000071421568/?bc=100272655880
ＰＬＡＩＬＥ　ＭＡＣＨＩＹＡ,0,荒川区町屋６,東京メトロ千代田線/町屋駅 歩14分,5,10,0,8階,1LDK,50.03m2,13.6万円,10500円,13.6万円,13.6万円,https://suumo.jp/chintai/jnc_000072850529/?bc=100277323796
ＰＬＡＩＬＥ　ＭＡＣＨＩＹＡ,0,荒川区町屋６,京成本線/町屋駅 歩14分,5,10,0,6階,1LDK,50.03m2,13.4万円,10500円,13.4万円,13.4万円,https://suumo.jp/chintai/jnc_000071421568/?bc=100272655880
ＰＬＡＩＬＥ　ＭＡＣＨＩＹＡ,0,荒川区町屋６,京成本線/町屋駅 歩14分,5,10,0,8階,1LDK,50.03m2,13.6万円,10500円,13.6万円,13.6万円,https://suumo.jp/chintai/jnc_000072850529/?bc=100277323796
ＰＬＡＩＬＥ　ＭＡＣＨＩＹＡ,0,荒川区町屋６,都電荒川線/町屋駅前駅 歩14分,5,10,0,6階,1LDK,50.03m2,13.4万円,10500円,13.4万円,13.4万円,https://suumo.jp/chintai/jnc_000071421568/?bc=100272655880
ＰＬＡＩＬＥ　ＭＡＣＨＩＹＡ,0,荒川区町屋６,都電荒川線/町屋駅前駅 歩14分,5,10,0,8階,1LDK,50.03m2,13.6万円,10500円,13.6万円,13.6万円,https://suumo.jp/chintai/jnc_000072850529/?bc=100277323796
ＪＲ山手線 田端駅 14階建 築34年,0,荒川区東尾久１,ＪＲ山手線/田端駅 歩10分,34,14,0,4階,2DK,40.4m2,11.5万円,5000円,11.5万円,11.5万円,https://suumo.jp/chintai/jnc_000072473111/?bc=100277269289
ＪＲ山手線 田端駅 14階建 築34年,0,荒川区東尾久１,京成本線/新三河島駅 歩7分,34,14,0,4階,2DK,40.4m2,11.5万円,5000円,11.5万円,11.5万円,https://suumo.jp/chintai/jnc_000072473111/?bc=100277269289
ＪＲ山手線 田端駅 14階建 築34年,0,荒川区東尾久１,日暮里・舎人ライナー/赤土小学校前駅 歩4分,34,14,0,4階,2DK,40.4m2,11.5万円,5000円,11.5万円,11.5万円,https://suumo.jp/chintai/jnc_000072473111/?bc=100277269289
■東京ミッドベイ勝どき,0,中央区勝どき５,都営大江戸線/勝どき駅 歩6分,11,15,0,4階,1LDK,40.29m2,13.8万円,12000円,13.8万円,-,https://suumo.jp/chintai/jnc_000046865146/?bc=100277033785
■東京ミッドベイ勝どき,0,中央区勝どき５,都営大江戸線/勝どき駅 歩6分,11,15,0,11階,3LDK,65.47m2,21万円,8000円,21万円,42万円,https://suumo.jp/chintai/jnc_000073131855/?bc=100276485966
■東京ミッドベイ勝どき,0,中央区勝どき５,都営大江戸線/勝どき駅 歩6分,11,15,0,11階,3LDK,65.47m2,23万円,10000円,23万円,46万円,https://suumo.jp/chintai/jnc_000073297468/?bc=100277344088
■東京ミッドベイ勝どき,0,中央区勝どき５,都営大江戸線/勝どき駅 歩6分,11,15,0,11階,3LDK,60.4m2,23万円,10000円,23万円,46万円,https://suumo.jp/chintai/jnc_000073297467/?bc=100277343982
■東京ミッドベイ勝どき,0,中央区勝どき５,都営大江戸線/勝どき駅 歩6分,11,15,0,7階,3LDK,70.68m2,27.5万円,-,55万円,27.5万円,https://suumo.jp/chintai/jnc_000072849234/?bc=100274752355
■東京ミッドベイ勝どき,0,中央区勝どき５,東京メトロ有楽町線/月島駅 歩18分,11,15,0,4階,1LDK,40.29m2,13.8万円,12000円,13.8万円,-,https://suumo.jp/chintai/jnc_000046865146/?bc=100277033785
■東京ミッドベイ勝どき,0,中央区勝どき５,東京メトロ有楽町線/月島駅 歩18分,11,15,0,11階,3LDK,65.47m2,21万円,8000円,21万円,42万円,https://suumo.jp/chintai/jnc_000073131855/?bc=100276485966
■東京ミッドベイ勝どき,0,中央区勝どき５,東京メトロ有楽町線/月島駅 歩18分,11,15,0,11階,3LDK,65.47m2,23万円,10000円,23万円,46万円,https://suumo.jp/chintai/jnc_000073297468/?bc=100277344088
■東京ミッドベイ勝どき,0,中央区勝どき５,東京メトロ有楽町線/月島駅 歩18分,11,15,0,11階,3LDK,60.4m2,23万円,10000円,23万円,46万円,https://suumo.jp/chintai/jnc_000073297467/?bc=100277343982
■東京ミッドベイ勝どき,0,中央区勝どき５,東京メトロ有楽町線/月島駅 歩18分,11,15,0,7階,3LDK,70.68m2,27.5万円,-,55万円,27.5万円,https://suumo.jp/chintai/jnc_000072849234/?bc=100274752355
■東京ミッドベイ勝どき,0,中央区勝どき５,東京メトロ日比谷線/築地駅 歩22分,11,15,0,4階,1LDK,40.29m2,13.8万円,12000円,13.8万円,-,https://suumo.jp/chintai/jnc_000046865146/?bc=100277033785
■東京ミッドベイ勝どき,0,中央区勝どき５,東京メトロ日比谷線/築地駅 歩22分,11,15,0,11階,3LDK,65.47m2,21万円,8000円,21万円,42万円,https://suumo.jp/chintai/jnc_000073131855/?bc=100276485966
■東京ミッドベイ勝どき,0,中央区勝どき５,東京メトロ日比谷線/築地駅 歩22分,11,15,0,11階,3LDK,65.47m2,23万円,10000円,23万円,46万円,https://suumo.jp/chintai/jnc_000073297468/?bc=100277344088
■東京ミッドベイ勝どき,0,中央区勝どき５,東京メトロ日比谷線/築地駅 歩22分,11,15,0,11階,3LDK,60.4m2,23万円,10000円,23万円,46万円,https://suumo.jp/chintai/jnc_000073297467/?bc=100277343982
■東京ミッドベイ勝どき,0,中央区勝どき５,東京メトロ日比谷線/築地駅 歩22分,11,15,0,7階,3LDK,70.68m2,27.5万円,-,55万円,27.5万円,https://suumo.jp/chintai/jnc_000072849234/?bc=100274752355
トーシンフェニックス神田岩本町壱番館,0,千代田区神田岩本町,ＪＲ山手線/秋葉原駅 歩4分,19,8,0,4階,1LDK,31.76m2,11万円,20000円,-,11万円,https://suumo.jp/chintai/jnc_000073277079/?bc=100277201340
トーシンフェニックス神田岩本町壱番館,0,千代田区神田岩本町,都営新宿線/岩本町駅 歩3分,19,8,0,4階,1LDK,31.76m2,11万円,20000円,-,11万円,https://suumo.jp/chintai/jnc_000073277079/?bc=100277201340
トーシンフェニックス神田岩本町壱番館,0,千代田区神田岩本町,ＪＲ山手線/神田駅 歩7分,19,8,0,4階,1LDK,31.76m2,11万円,20000円,-,11万円,https://suumo.jp/chintai/jnc_000073277079/?bc=100277201340
ライオンズプラザ青砥,0,葛飾区青戸５,京成本線/青砥駅 歩3分,30,11,0,5階,2LDK,50.48m2,12.8万円,-,12.8万円,25.6万円,https://suumo.jp/chintai/jnc_000047702699/?bc=100277248192
ライオンズプラザ青砥,0,葛飾区青戸５,京成金町線/京成高砂駅 歩16分,30,11,0,5階,2LDK,50.48m2,12.8万円,-,12.8万円,25.6万円,https://suumo.jp/chintai/jnc_000047702699/?bc=100277248192
ライオンズプラザ青砥,0,葛飾区青戸５,京成押上線/京成立石駅 歩17分,30,11,0,5階,2LDK,50.48m2,12.8万円,-,12.8万円,25.6万円,https://suumo.jp/chintai/jnc_000047702699/?bc=100277248192
ユングフラウ,0,荒川区西尾久４,ＪＲ高崎線/尾久駅 歩10分,8,4,0,1階,1K,25.2m2,7.7万円,3000円,-,7.7万円,https://suumo.jp/chintai/jnc_000073298458/?bc=100277310221
ユングフラウ,0,荒川区西尾久４,ＪＲ高崎線/尾久駅 歩10分,8,4,0,2階,1K,25.2m2,7.9万円,3000円,-,7.9万円,https://suumo.jp/chintai/jnc_000072429220/?bc=100272558444
ユングフラウ,0,荒川区西尾久４,ＪＲ宇都宮線/尾久駅 歩9分,8,4,0,1階,1K,25.2m2,7.7万円,3000円,-,7.7万円,https://suumo.jp/chintai/jnc_000073298458/?bc=100277310221
ユングフラウ,0,荒川区西尾久４,ＪＲ宇都宮線/尾久駅 歩9分,8,4,0,2階,1K,25.2m2,7.9万円,3000円,-,7.9万円,https://suumo.jp/chintai/jnc_000072429220/?bc=100272558444
ユングフラウ,0,荒川区西尾久４,ＪＲ山手線/田端駅 歩13分,8,4,0,1階,1K,25.2m2,7.7万円,3000円,-,7.7万円,https://suumo.jp/chintai/jnc_000073298458/?bc=100277310221
ユングフラウ,0,荒川区西尾久４,ＪＲ山手線/田端駅 歩13分,8,4,0,2階,1K,25.2m2,7.9万円,3000円,-,7.9万円,https://suumo.jp/chintai/jnc_000072429220/?bc=100272558444
アーバンレックス西新井,0,足立区西新井７,日暮里・舎人ライナー/西新井大師西駅 歩5分,16,8,0,6階,1DK,34.14m2,7.8万円,6000円,3.9万円,7.8万円,https://suumo.jp/chintai/jnc_000073230297/?bc=100277040047
アーバンレックス西新井,0,足立区西新井７,日暮里・舎人ライナー/西新井大師西駅 歩5分,16,8,0,3階,1LDK,40.14m2,7.9万円,6000円,3.95万円,7.9万円,https://suumo.jp/chintai/jnc_000027769985/?bc=100270930069
アーバンレックス西新井,0,足立区西新井７,ＪＲ山手線/西日暮里駅 バス21分 (バス停)江北六丁目団地入口 歩3分,16,8,0,6階,1DK,34.14m2,7.8万円,6000円,3.9万円,7.8万円,https://suumo.jp/chintai/jnc_000073230297/?bc=100277040047
アーバンレックス西新井,0,足立区西新井７,ＪＲ山手線/西日暮里駅 バス21分 (バス停)江北六丁目団地入口 歩3分,16,8,0,3階,1LDK,40.14m2,7.9万円,6000円,3.95万円,7.9万円,https://suumo.jp/chintai/jnc_000027769985/?bc=100270930069
アーバンレックス西新井,0,足立区西新井７,日暮里・舎人ライナー/江北駅 歩10分,16,8,0,6階,1DK,34.14m2,7.8万円,6000円,3.9万円,7.8万円,https://suumo.jp/chintai/jnc_000073230297/?bc=100277040047
アーバンレックス西新井,0,足立区西新井７,日暮里・舎人ライナー/江北駅 歩10分,16,8,0,3階,1LDK,40.14m2,7.9万円,6000円,3.95万円,7.9万円,https://suumo.jp/chintai/jnc_000027769985/?bc=100270930069
西武新宿線 下井草駅 2階建 築1年,1,杉並区下井草３,西武新宿線/下井草駅 歩4分,1,2,0,2階,1SK,32.6m2,9.15万円,3000円,-,9.15万円,https://suumo.jp/chintai/jnc_000065435103/?bc=100276850775
西武新宿線 下井草駅 2階建 築1年,1,杉並区下井草３,ＪＲ中央線/荻窪駅 歩28分,1,2,0,2階,1SK,32.6m2,9.15万円,3000円,-,9.15万円,https://suumo.jp/chintai/jnc_000065435103/?bc=100276850775
西武新宿線 下井草駅 2階建 築1年,1,杉並区下井草３,西武池袋線/富士見台駅 歩26分,1,2,0,2階,1SK,32.6m2,9.15万円,3000円,-,9.15万円,https://suumo.jp/chintai/jnc_000065435103/?bc=100276850775
レガリス西日暮里ステーションフロント,0,荒川区西日暮里５,ＪＲ山手線/西日暮里駅 歩3分,6,10,0,5階,1K,25.55m2,8.45万円,10000円,8.45万円,-,https://suumo.jp/chintai/jnc_000026178472/?bc=100276970620
レガリス西日暮里ステーションフロント,0,荒川区西日暮里５,東京メトロ千代田線/西日暮里駅 歩2分,6,10,0,5階,1K,25.55m2,8.45万円,10000円,8.45万円,-,https://suumo.jp/chintai/jnc_000026178472/?bc=100276970620
レガリス西日暮里ステーションフロント,0,荒川区西日暮里５,日暮里・舎人ライナー/西日暮里駅 歩1分,6,10,0,5階,1K,25.55m2,8.45万円,10000円,8.45万円,-,https://suumo.jp/chintai/jnc_000026178472/?bc=100276970620
ザ・レジデンス・オブ・トーキョーＣ１８,0,足立区千住仲町,東京メトロ千代田線/北千住駅 歩7分,5,10,0,2階,1LDK,44.82m2,14万円,10000円,14万円,14万円,https://suumo.jp/chintai/jnc_000047293852/?bc=100275722339
ザ・レジデンス・オブ・トーキョーＣ１８,0,足立区千住仲町,東京メトロ千代田線/北千住駅 歩7分,5,10,0,9階,1LDK,40.73m2,14万円,10000円,14万円,14万円,https://suumo.jp/chintai/jnc_000045899056/?bc=100277038892
ザ・レジデンス・オブ・トーキョーＣ１８,0,足立区千住仲町,,5,10,0,2階,1LDK,44.82m2,14万円,10000円,14万円,14万円,https://suumo.jp/chintai/jnc_000047293852/?bc=100275722339
ザ・レジデンス・オブ・トーキョーＣ１８,0,足立区千住仲町,,5,10,0,9階,1LDK,40.73m2,14万円,10000円,14万円,14万円,https://suumo.jp/chintai/jnc_000045899056/?bc=100277038892
ザ・レジデンス・オブ・トーキョーＣ１８,0,足立区千住仲町,京成本線/千住大橋駅 歩8分,5,10,0,2階,1LDK,44.82m2,14万円,10000円,14万円,14万円,https://suumo.jp/chintai/jnc_000047293852/?bc=100275722339
ザ・レジデンス・オブ・トーキョーＣ１８,0,足立区千住仲町,京成本線/千住大橋駅 歩8分,5,10,0,9階,1LDK,40.73m2,14万円,10000円,14万円,14万円,https://suumo.jp/chintai/jnc_000045899056/?bc=100277038892
パークハウス練馬春日町,0,練馬区春日町４,都営大江戸線/練馬春日町駅 歩5分,14,9,0,4階,3LDK,72.6m2,19.3万円,10000円,19.3万円,19.3万円,https://suumo.jp/chintai/jnc_000072794211/?bc=100276541907
パークハウス練馬春日町,0,練馬区春日町４,東京メトロ副都心線/平和台駅 歩14分,14,9,0,4階,3LDK,72.6m2,19.3万円,10000円,19.3万円,19.3万円,https://suumo.jp/chintai/jnc_000072794211/?bc=100276541907
パークハウス練馬春日町,0,練馬区春日町４,東京メトロ有楽町線/平和台駅 歩14分,14,9,0,4階,3LDK,72.6m2,19.3万円,10000円,19.3万円,19.3万円,https://suumo.jp/chintai/jnc_000072794211/?bc=100276541907
テラススクエア,3,葛飾区東堀切３,京成本線/お花茶屋駅 歩14分,3,2,0,1階,2LDK,63.35m2,13.2万円,3000円,-,13.2万円,https://suumo.jp/chintai/jnc_000073298712/?bc=100246745051
テラススクエア,3,葛飾区東堀切３,ＪＲ常磐線/亀有駅 歩20分,3,2,0,1階,2LDK,63.35m2,13.2万円,3000円,-,13.2万円,https://suumo.jp/chintai/jnc_000073298712/?bc=100246745051
テラススクエア,3,葛飾区東堀切３,ＪＲ常磐線/綾瀬駅 歩23分,3,2,0,1階,2LDK,63.35m2,13.2万円,3000円,-,13.2万円,https://suumo.jp/chintai/jnc_000073298712/?bc=100246745051
第一朝日荘,1,板橋区双葉町,都営三田線/板橋本町駅 歩6分,37,2,0,2階,2SK,38m2,6.5万円,1000円,6.5万円,6.5万円,https://suumo.jp/chintai/jnc_000073261505/?bc=100277095564
第一朝日荘,1,板橋区双葉町,都営三田線/板橋本町駅 歩6分,37,2,0,1階,3LDK,56m2,10.5万円,-,10.5万円,10.5万円,https://suumo.jp/chintai/jnc_000073284863/?bc=100277247768
第一朝日荘,1,板橋区双葉町,東武東上線/中板橋駅 歩8分,37,2,0,2階,2SK,38m2,6.5万円,1000円,6.5万円,6.5万円,https://suumo.jp/chintai/jnc_000073261505/?bc=100277095564
第一朝日荘,1,板橋区双葉町,東武東上線/中板橋駅 歩8分,37,2,0,1階,3LDK,56m2,10.5万円,-,10.5万円,10.5万円,https://suumo.jp/chintai/jnc_000073284863/?bc=100277247768
第一朝日荘,1,板橋区双葉町,都営三田線/板橋区役所前駅 歩16分,37,2,0,2階,2SK,38m2,6.5万円,1000円,6.5万円,6.5万円,https://suumo.jp/chintai/jnc_000073261505/?bc=100277095564
第一朝日荘,1,板橋区双葉町,都営三田線/板橋区役所前駅 歩16分,37,2,0,1階,3LDK,56m2,10.5万円,-,10.5万円,10.5万円,https://suumo.jp/chintai/jnc_000073284863/?bc=100277247768
Brillia ist 上野,0,台東区北上野２,ＪＲ山手線/上野駅 歩10分,0,13,0,9階,1DK,26.33m2,11万円,10000円,11万円,-,https://suumo.jp/chintai/jnc_000072908803/?bc=100271962865
Brillia ist 上野,0,台東区北上野２,ＪＲ山手線/上野駅 歩10分,0,13,0,10階,1DK,26.33m2,11.1万円,10000円,11.1万円,-,https://suumo.jp/chintai/jnc_000072908797/?bc=100275269592
Brillia ist 上野,0,台東区北上野２,ＪＲ山手線/上野駅 歩10分,0,13,0,5階,1DK,26.33m2,11.2万円,10000円,11.2万円,-,https://suumo.jp/chintai/jnc_000073284078/?bc=100277249901
Brillia ist 上野,0,台東区北上野２,ＪＲ山手線/上野駅 歩10分,0,13,0,12階,1DK,26.33m2,11.3万円,10000円,11.3万円,-,https://suumo.jp/chintai/jnc_000072908800/?bc=100268528918
Brillia ist 上野,0,台東区北上野２,ＪＲ山手線/上野駅 歩10分,0,13,0,2階,1LDK,36.36m2,13.6万円,15000円,13.6万円,-,https://suumo.jp/chintai/jnc_000072908801/?bc=100276488112
Brillia ist 上野,0,台東区北上野２,ＪＲ山手線/上野駅 歩10分,0,13,0,9階,1LDK,36.36m2,14.6万円,15000円,14.6万円,-,https://suumo.jp/chintai/jnc_000072908804/?bc=100275358103
Brillia ist 上野,0,台東区北上野２,ＪＲ山手線/上野駅 歩10分,0,13,0,10階,1LDK,36.36m2,14.7万円,15000円,14.7万円,-,https://suumo.jp/chintai/jnc_000072908798/?bc=100270722388
Brillia ist 上野,0,台東区北上野２,ＪＲ山手線/上野駅 歩10分,0,13,0,11階,1LDK,36.36m2,14.8万円,15000円,14.8万円,-,https://suumo.jp/chintai/jnc_000072908799/?bc=100271264958
Brillia ist 上野,0,台東区北上野２,ＪＲ山手線/上野駅 歩10分,0,13,0,12階,1LDK,36.36m2,14.9万円,15000円,14.9万円,14.9万円,https://suumo.jp/chintai/jnc_000072885824/?bc=100266229083
Brillia ist 上野,0,台東区北上野２,ＪＲ山手線/上野駅 歩10分,0,13,0,13階,1LDK,36.36m2,15.4万円,15000円,15.4万円,15.4万円,https://suumo.jp/chintai/jnc_000072856390/?bc=100266229021
Brillia ist 上野,0,台東区北上野２,ＪＲ山手線/上野駅 歩10分,0,13,0,5階,2LDK,43.49m2,19.1万円,15000円,19.1万円,19.1万円,https://suumo.jp/chintai/jnc_000072956967/?bc=100277249889
Brillia ist 上野,0,台東区北上野２,ＪＲ山手線/上野駅 歩10分,0,13,0,7階,2LDK,43.49m2,19.1万円,15000円,19.1万円,19.1万円,https://suumo.jp/chintai/jnc_000072428528/?bc=100266229019
Brillia ist 上野,0,台東区北上野２,ＪＲ山手線/上野駅 歩10分,0,13,0,9階,2LDK,43.49m2,19.1万円,15000円,19.1万円,-,https://suumo.jp/chintai/jnc_000072079523/?bc=100275329386
Brillia ist 上野,0,台東区北上野２,ＪＲ山手線/上野駅 歩10分,0,13,0,10階,2LDK,43.49m2,19.2万円,15000円,19.2万円,19.2万円,https://suumo.jp/chintai/jnc_000072079512/?bc=100271265000
Brillia ist 上野,0,台東区北上野２,ＪＲ山手線/上野駅 歩10分,0,13,0,11階,2LDK,43.49m2,19.3万円,15000円,19.3万円,19.3万円,https://suumo.jp/chintai/jnc_000072079515/?bc=100270722549
Brillia ist 上野,0,台東区北上野２,ＪＲ山手線/上野駅 歩10分,0,13,0,7階,2LDK,43.49m2,19.4万円,15000円,19.4万円,19.4万円,https://suumo.jp/chintai/jnc_000071162769/?bc=100266966277
Brillia ist 上野,0,台東区北上野２,東京メトロ日比谷線/入谷駅 歩7分,0,13,0,9階,1DK,26.33m2,11万円,10000円,11万円,-,https://suumo.jp/chintai/jnc_000072908803/?bc=100271962865
Brillia ist 上野,0,台東区北上野２,東京メトロ日比谷線/入谷駅 歩7分,0,13,0,10階,1DK,26.33m2,11.1万円,10000円,11.1万円,-,https://suumo.jp/chintai/jnc_000072908797/?bc=100275269592
Brillia ist 上野,0,台東区北上野２,東京メトロ日比谷線/入谷駅 歩7分,0,13,0,5階,1DK,26.33m2,11.2万円,10000円,11.2万円,-,https://suumo.jp/chintai/jnc_000073284078/?bc=100277249901
Brillia ist 上野,0,台東区北上野２,東京メトロ日比谷線/入谷駅 歩7分,0,13,0,12階,1DK,26.33m2,11.3万円,10000円,11.3万円,-,https://suumo.jp/chintai/jnc_000072908800/?bc=100268528918
Brillia ist 上野,0,台東区北上野２,東京メトロ日比谷線/入谷駅 歩7分,0,13,0,2階,1LDK,36.36m2,13.6万円,15000円,13.6万円,-,https://suumo.jp/chintai/jnc_000072908801/?bc=100276488112
Brillia ist 上野,0,台東区北上野２,東京メトロ日比谷線/入谷駅 歩7分,0,13,0,9階,1LDK,36.36m2,14.6万円,15000円,14.6万円,-,https://suumo.jp/chintai/jnc_000072908804/?bc=100275358103
Brillia ist 上野,0,台東区北上野２,東京メトロ日比谷線/入谷駅 歩7分,0,13,0,10階,1LDK,36.36m2,14.7万円,15000円,14.7万円,-,https://suumo.jp/chintai/jnc_000072908798/?bc=100270722388
Brillia ist 上野,0,台東区北上野２,東京メトロ日比谷線/入谷駅 歩7分,0,13,0,11階,1LDK,36.36m2,14.8万円,15000円,14.8万円,-,https://suumo.jp/chintai/jnc_000072908799/?bc=100271264958
Brillia ist 上野,0,台東区北上野２,東京メトロ日比谷線/入谷駅 歩7分,0,13,0,12階,1LDK,36.36m2,14.9万円,15000円,14.9万円,14.9万円,https://suumo.jp/chintai/jnc_000072885824/?bc=100266229083
Brillia ist 上野,0,台東区北上野２,東京メトロ日比谷線/入谷駅 歩7分,0,13,0,13階,1LDK,36.36m2,15.4万円,15000円,15.4万円,15.4万円,https://suumo.jp/chintai/jnc_000072856390/?bc=100266229021
Brillia ist 上野,0,台東区北上野２,東京メトロ日比谷線/入谷駅 歩7分,0,13,0,5階,2LDK,43.49m2,19.1万円,15000円,19.1万円,19.1万円,https://suumo.jp/chintai/jnc_000072956967/?bc=100277249889
Brillia ist 上野,0,台東区北上野２,東京メトロ日比谷線/入谷駅 歩7分,0,13,0,7階,2LDK,43.49m2,19.1万円,15000円,19.1万円,19.1万円,https://suumo.jp/chintai/jnc_000072428528/?bc=100266229019
Brillia ist 上野,0,台東区北上野２,東京メトロ日比谷線/入谷駅 歩7分,0,13,0,9階,2LDK,43.49m2,19.1万円,15000円,19.1万円,-,https://suumo.jp/chintai/jnc_000072079523/?bc=100275329386
Brillia ist 上野,0,台東区北上野２,東京メトロ日比谷線/入谷駅 歩7分,0,13,0,10階,2LDK,43.49m2,19.2万円,15000円,19.2万円,19.2万円,https://suumo.jp/chintai/jnc_000072079512/?bc=100271265000
Brillia ist 上野,0,台東区北上野２,東京メトロ日比谷線/入谷駅 歩7分,0,13,0,11階,2LDK,43.49m2,19.3万円,15000円,19.3万円,19.3万円,https://suumo.jp/chintai/jnc_000072079515/?bc=100270722549
Brillia ist 上野,0,台東区北上野２,東京メトロ日比谷線/入谷駅 歩7分,0,13,0,7階,2LDK,43.49m2,19.4万円,15000円,19.4万円,19.4万円,https://suumo.jp/chintai/jnc_000071162769/?bc=100266966277
Brillia ist 上野,0,台東区北上野２,東京メトロ銀座線/稲荷町駅 歩9分,0,13,0,9階,1DK,26.33m2,11万円,10000円,11万円,-,https://suumo.jp/chintai/jnc_000072908803/?bc=100271962865
Brillia ist 上野,0,台東区北上野２,東京メトロ銀座線/稲荷町駅 歩9分,0,13,0,10階,1DK,26.33m2,11.1万円,10000円,11.1万円,-,https://suumo.jp/chintai/jnc_000072908797/?bc=100275269592
Brillia ist 上野,0,台東区北上野２,東京メトロ銀座線/稲荷町駅 歩9分,0,13,0,5階,1DK,26.33m2,11.2万円,10000円,11.2万円,-,https://suumo.jp/chintai/jnc_000073284078/?bc=100277249901
Brillia ist 上野,0,台東区北上野２,東京メトロ銀座線/稲荷町駅 歩9分,0,13,0,12階,1DK,26.33m2,11.3万円,10000円,11.3万円,-,https://suumo.jp/chintai/jnc_000072908800/?bc=100268528918
Brillia ist 上野,0,台東区北上野２,東京メトロ銀座線/稲荷町駅 歩9分,0,13,0,2階,1LDK,36.36m2,13.6万円,15000円,13.6万円,-,https://suumo.jp/chintai/jnc_000072908801/?bc=100276488112
Brillia ist 上野,0,台東区北上野２,東京メトロ銀座線/稲荷町駅 歩9分,0,13,0,9階,1LDK,36.36m2,14.6万円,15000円,14.6万円,-,https://suumo.jp/chintai/jnc_000072908804/?bc=100275358103
Brillia ist 上野,0,台東区北上野２,東京メトロ銀座線/稲荷町駅 歩9分,0,13,0,10階,1LDK,36.36m2,14.7万円,15000円,14.7万円,-,https://suumo.jp/chintai/jnc_000072908798/?bc=100270722388
Brillia ist 上野,0,台東区北上野２,東京メトロ銀座線/稲荷町駅 歩9分,0,13,0,11階,1LDK,36.36m2,14.8万円,15000円,14.8万円,-,https://suumo.jp/chintai/jnc_000072908799/?bc=100271264958
Brillia ist 上野,0,台東区北上野２,東京メトロ銀座線/稲荷町駅 歩9分,0,13,0,12階,1LDK,36.36m2,14.9万円,15000円,14.9万円,14.9万円,https://suumo.jp/chintai/jnc_000072885824/?bc=100266229083
Brillia ist 上野,0,台東区北上野２,東京メトロ銀座線/稲荷町駅 歩9分,0,13,0,13階,1LDK,36.36m2,15.4万円,15000円,15.4万円,15.4万円,https://suumo.jp/chintai/jnc_000072856390/?bc=100266229021
Brillia ist 上野,0,台東区北上野２,東京メトロ銀座線/稲荷町駅 歩9分,0,13,0,5階,2LDK,43.49m2,19.1万円,15000円,19.1万円,19.1万円,https://suumo.jp/chintai/jnc_000072956967/?bc=100277249889
Brillia ist 上野,0,台東区北上野２,東京メトロ銀座線/稲荷町駅 歩9分,0,13,0,7階,2LDK,43.49m2,19.1万円,15000円,19.1万円,19.1万円,https://suumo.jp/chintai/jnc_000072428528/?bc=100266229019
Brillia ist 上野,0,台東区北上野２,東京メトロ銀座線/稲荷町駅 歩9分,0,13,0,9階,2LDK,43.49m2,19.1万円,15000円,19.1万円,-,https://suumo.jp/chintai/jnc_000072079523/?bc=100275329386
Brillia ist 上野,0,台東区北上野２,東京メトロ銀座線/稲荷町駅 歩9分,0,13,0,10階,2LDK,43.49m2,19.2万円,15000円,19.2万円,19.2万円,https://suumo.jp/chintai/jnc_000072079512/?bc=100271265000
Brillia ist 上野,0,台東区北上野２,東京メトロ銀座線/稲荷町駅 歩9分,0,13,0,11階,2LDK,43.49m2,19.3万円,15000円,19.3万円,19.3万円,https://suumo.jp/chintai/jnc_000072079515/?bc=100270722549
Brillia ist 上野,0,台東区北上野２,東京メトロ銀座線/稲荷町駅 歩9分,0,13,0,7階,2LDK,43.49m2,19.4万円,15000円,19.4万円,19.4万円,https://suumo.jp/chintai/jnc_000071162769/?bc=100266966277
プレール・ドゥーク東京EAST IV RiverSide,0,荒川区南千住７,東京メトロ日比谷線/南千住駅 歩10分,14,14,0,4階,1K,22.41m2,6.9万円,10000円,-,6.9万円,https://suumo.jp/chintai/jnc_000065417015/?bc=100276486439
